Id,Label,Lat,Lng,Country,airportID,Mass,Dist2Air
n1949,Congella  South Africa,-29.8661994934,31.0040206909,South Africa,799,3690.0,7.860301673280269
n1586,Temuco Araucanía Chile,-38.7515983582,-72.6102981567,Chile,2664,632.0,1.7861673455495861
n2070,La Rochelle  France,46.1540985107,-1.1925200224,France,6493,87.0,1.73928286310541
n1875,Bogota AA Colombia,4.6729698181,-74.0628585815,Colombia,2709,3591.0,6.118655244080708
n578,Frostburg MD United States,39.6568984985,-78.9275970459,United States,4169,299.0,45.814328658983136
n1613,Bay City MI USA,43.5952682495,-83.8849105835,United States,4128,120.0,10.658525293916883
n778,Austin MN United States,43.6665916443,-92.9729766846,United States,4048,293.0,28.901863965700702
n2251,Puerto Iguazu Misiones Argentina,-25.5985393524,-54.5706100464,Argentina,2554,32.0,5.1994433111573795
n2050,Rio Cuarto  Argentina,-33.0923995972,-64.3337020874,Argentina,2467,516.0,117.62373204123942
n2396,San Luis San Luis Argentina,-33.2703018188,-66.3447036743,Argentina,2467,814.0,0.7057429848089012
n1504,Bodø Nordland Norway,67.2761001587,14.3767995834,Norway,635,270.0,0.5692403163395071
n1721,Metz  France,49.1099014282,6.1658802032,France,1320,2014.0,9.637642909887488
n1487,Los Banos  Philippines,14.1819095612,121.225219727,Philippines,2397,295.0,26.43977841955158
n1242,Galle Southern Sri Lanka,6.0337200165,80.2169189453,Sri Lanka,6169,65.0,7.622959191654485
n1045,Whyalla SA Australia,-33.0290603638,137.547119141,Australia,6334,33.0,2.815909815141334
n1688,Sosnowiec SL Poland,50.2770004272,19.261100769,Poland,671,892.0,15.79206575639406
n2308,Sulaimania  Iraq,35.5599784851,45.4342689514,Iraq,5952,6.0,6.7206029729969305
n997,Newtownabbey  North Ireland,54.672000885,-5.9086499214,United Kingdom,467,2974.0,3.9974431135417605
n1446,Itajaí SC Brazil,-26.9083309174,-48.6625900269,Brazil,2595,309.0,2.0755435386531342
n900,Kitchener ON Canada,43.4711990356,-80.4869003296,Canada,79,12254.0,5.477120257860959
n954,Sandusky OH USA,41.4487609863,-82.7073669434,United States,3486,75.0,44.49678416442467
n1334,Three Rivers CA USA,36.4396514893,-118.904556274,United States,7121,45.0,28.41573725774432
n759,Eglin AFB FL USA,30.495929718,-86.5494995117,United States,3873,161.0,1.6810978353986266
n961,Montpelier VT United States,44.2602882385,-72.5762634277,United States,3711,174.0,32.029600196963536
n1427,Vatican City  Vatican City,41.9035987854,12.4537000656,Vatican,1555,58563.0,12.487202903622045
n390,Lexington VA United States,37.7854804993,-79.4414672852,United States,5753,806.0,34.33718566660138
n1185,Goldsboro NC USA,35.3859596252,-77.9968490601,United States,6959,9.0,38.46683202398395
n567,Weinheim  Germany,49.5491981506,8.6667699814,Germany,356,27480.0,8.644951610793537
n1826,Lebanon PA United States,40.3301887512,-76.4259262085,United States,5751,144.0,15.94959530209369
n1141,Brazzaville  Congo,-0.8420587778,15.2349662781,Congo,1026,1.0,219.2727558993555
n1513,Mengla Yunnan Peoples R China,21.463348,101.566261,China,4142,1.0,36.30391621615922
n1842,Hrodna Hrodna Belarus,53.6721878052,23.8405170441,Byelarus,3959,287.0,88.51987370934093
n1253,Yazd Yazd Iran,31.9054298401,54.3511505127,Iran,2164,618.0,4.378386213232013
n2349,Cortes  Honduras,15.39955616,-87.9931869507,Honduras,1772,1.0,5.912429294105525
n2520,Santa Cruz De Yojoa  Honduras,14.9900999069,-87.891166687,Honduras,1772,1.0,32.02969176806559
n2092,Santa Cruz De Yojoa Cortes Honduras,14.9900999069,-87.891166687,Honduras,1772,1.0,32.02969176806559
n801,Whitehorse YT Canada,60.7209014893,-135.059997559,Canada,176,72.0,0.8216751732754637
n1709,Van Van Turkey,38.5570983887,43.3004989624,Turkey,1728,11.0,6.376796590968452
n2111,Kozhikode Kerala India,11.2654800415,75.9502716064,India,3137,1.0,8.894340851548106
n2134,Lake Charles LA United States,30.224029541,-93.2201080322,United States,3513,262.0,6.767867951129297
n1187,China,30.5785007477,103.946998596,China,3395,17142.0,0.005529088447441592
n1148,Farmville VA United States,37.3098983765,-78.3873977661,United States,5753,293.0,44.68607178678276
n2075,Colmar Alsace France,48.1053009033,7.3722100258,France,4053,259.0,36.33832041928743
n1032,Jefferson City MO United States,38.5996017456,-92.1636962891,United States,3719,160.0,15.39389456160324
n1450,Lahti Southern Finland Finland,60.9830589294,25.6568202972,Finland,421,206.0,51.64959942361703
n1686,Yangzhou Jiangsu China,32.3838195801,119.431190491,China,8876,1479.0,20.608102792227548
n1978,Gödöllő Pest Hungary,47.6012001038,19.3521995544,Hungary,1489,845.0,12.211619930069041
n1788,Cheyenne WY United States,41.1348114014,-104.821540833,United States,3804,166.0,1.5303542318095664
n1594,Atherton QLD Australia,-17.2669067383,145.472091675,Australia,3322,91.0,32.295145943008826
n2267,San Cristobal Las Casas Chiapas Mexico,16.731590271,-92.642288208,Mexico,1846,66.0,27.981886784840963
n1137,Urumqi Xinjiang Peoples R China,43.849107,87.617661,China,3399,1148.0,8.18963903537019
n906,Savitaipale  Finland,61.1929016113,27.6921005249,Finland,441,1.0,18.244274204659547
n1543,Santa Maria RS Brazil,-29.6908302307,-53.8010787964,Brazil,6040,1.0,6.9238399634919885
n2263,Craiova  Romania,44.3089981079,23.7966003418,Romania,1654,877.0,4.59225211178139
n1564,Pembroke NC United States,34.6792488098,-79.1930389404,United States,5738,119.0,27.91147933971371
n1201,Aalen BW Germany,48.8370018005,10.1022996902,Germany,374,165.0,47.37206704930168
n858,Ondrejov  Czech Republic,49.9188690186,17.2854309082,Czech Republic,1582,1.0,39.895134477265415
n1519,Wolfville NS Canada,45.0872001648,-64.3659973145,Canada,73,842.0,44.25773825730194
n2300,Shennongjia  Peoples R China,31.367398,110.241011,China,6358,1.0,85.11545526208133
n2126,Zaria  Nigeria,11.0500602722,7.710100174,Nigeria,269,602.0,36.03412293786982
n2330,Basrah  Iraq,30.5191001892,47.820098877,Iraq,2234,103.0,9.625211093591451
n995,Sault Ste Marie ON Canada,46.5191001892,-84.3104019165,Canada,21,523.0,9.754586613773785
n1624,Jau SP Brazil,-22.2817993164,-48.5531005859,Brazil,8238,36.0,34.0497031594567
n487,Marinette WI USA,45.0997581482,-87.6330108643,United States,3653,9.0,48.95270436453999
n1979,  Australia,-25.5852413177,134.504119873,Australia,3319,1.0,128.55806352692758
n1119,  Mexico,23.9090938568,-102.633399963,Mexico,1855,1.0,70.00003526360567
n714,Mount Berry GA United States,34.2832984924,-85.1819915771,United States,3578,346.0,51.96905499642629
n1379,Multan Punjab Pakistan,30.1860599518,71.4479064941,Pakistan,2214,252.0,2.0887325475937573
n602,Østre Toten Oppland Norway,60.7174263,10.8566703796,Norway,644,224.0,37.10976223942369
n822,Staad  Switzerland,47.1634902954,7.4071698189,Switzerland,1676,146.0,17.743638594439417
n2002,Shamirpet Andhra Pradesh India,17.5793991089,78.5746002197,India,3141,78.0,11.217672601808971
n1565,  Israel,31.8141937256,34.7533721924,Israel,1590,10831.0,15.707664235778955
n1636,Boblingen  Germany,48.6689987183,8.9949302673,Germany,350,344.0,10.456832204018248
n1943,Poole England United Kingdom,50.7246017456,-1.9334299564,United Kingdom,494,1593.0,5.517932105675566
n968,Bad Mergentheim  Germany,49.4919013977,9.7629299164,Germany,356,168.0,56.063400809096784
n2537,T'aoyüan  Taiwan,24.9925498962,121.30783844,Taiwan,2276,8993.0,7.529079239128879
n827,Changzhi Shanxi Peoples R China,36.195109,113.105274,China,6343,19.0,3.799568210189918
n169, Jeju South Korea,33.3634719849,126.541984558,South Korea,2370,1195.0,10.59668474804442
n615,Chelyabinsk Chelyabinsk Russia,55.1630592346,61.3886108398,Russia,2968,693.0,10.850551223834163
n1822,Chernovtsy  Ukraine,48.2921218872,25.9354305267,Ukraine,6106,633.0,70.23373968489418
n434,Yichang  Peoples R China,30.694079,111.284974,China,6361,1.0,9.406869239511362
n2243,Shin Chu  Taiwan,24.8061790466,120.968917847,Taiwan,2276,45.0,25.00643554350457
n2497,Menglun Yunnan Peoples R China,21.93284,101.254603,China,4055,1.0,31.845848744535385
n1345,Alexandria LA United States,31.3126602173,-92.4456787109,United States,3852,147.0,6.231175438710023
n414,Ansong  South Korea,37.0099983215,127.280838013,South Korea,6008,309.0,23.5901092111112
n2374,Chungbuk  South Korea,36.7339057922,127.831260681,South Korea,6008,556.0,18.431648167560052
n1274,Chungju Chungbuk South Korea,35.8269996643,127.144386292,South Korea,6003,2618.0,30.061157587345754
n2228,Tlaxcala  Mexico,19.4280891418,-98.1707229614,Mexico,1831,114.0,22.785265929588856
n2291,Grand Marais MN United States,47.7504081726,-90.335067749,United States,121,6.0,63.43483393896164
n2302,Abbottabad North-West Frontier Pakistan,34.1507987976,73.2031097412,Pakistan,2223,34.0,37.381977809166465
n1390,Guaymas Sonora Mexico,27.9113292694,-110.908683777,Mexico,1794,78.0,74.94610654470324
n2179,Tuxtla Gutierrez Chiapas Mexico,16.7555599213,-93.1150894165,Mexico,1846,46.0,14.62454381614043
n1719,Harrodsburg KY USA,37.7630386353,-84.8455886841,United States,4017,75.0,22.972428480028604
n2449,Gloucester  England,51.836101532,-2.2718698978,United Kingdom,472,1472.0,6.0023060080852995
n851,Katsiveli Crimea Ukraine,44.3958892822,33.9734611511,Ukraine,7863,7.0,28.29513488328196
n2079,La Paz  Mexico,24.1333007813,-110.300003052,Mexico,1840,965.0,77.07547722749273
n1857,Leon Gto Mexico,21.1195602417,-101.676223755,Mexico,1815,528.0,15.316295778379187
n2057,Ranomafana Ifanadiana Madagascar,-21.303409,47.638693,Madagascar,918,1.0,173.4818219737157
n2417,Gyeonggido  South Korea,38.2223014832,127.011497498,South Korea,3930,1.0,60.37293150530098
n1680,Hanover NM USA,32.810218811,-108.091712952,United States,6135,1.0,12.570451866023424
n2376,Purdue IN USA,42.0789604187,-100.248443603,United States,5748,1.0,69.56581971785157
n2292,Brigham Cumbria England,54.6597099304,-3.4158599377,United Kingdom,520,13.0,62.844443251552335
n2209,Yogyakarta Yogyakarta Indonesia,-7.8015599251,110.372276306,Indonesia,3898,272.0,4.175223626334459
n1878,Marshall TX USA,32.5459594727,-94.3501205444,United States,3465,20.0,23.852036532254335
n2095,Diamondhead MS United States,30.3799095154,-89.3669509888,United States,4038,8.0,17.790938041509996
n1101,San Cristobal Chiapas Mexico,16.731590271,-92.642288208,Mexico,1846,66.0,27.981886784840963
n1286,Joinville SC Brazil,-26.3048801422,-48.8462181091,Brazil,2576,188.0,6.327631167267208
n1305,Tangier Tanger Morocco,35.7490005493,-5.8109297752,Morocco,1080,139.0,6.134960402394931
n1924,Mt Pearl NF Canada,47.5159301758,-52.8503913879,Canada,189,1385.0,8.44914721843707
n1598,Peyrolles  France,46.0855903625,3.1273999214,France,1330,1.0,20.75031440283222
n2493,Kayseri Kayseri Turkey,38.7209892273,35.483379364,Turkey,1696,3097.0,3.474029632874057
n2434,Bergheim NW Germany,50.9488983154,6.6489901543,Germany,344,75.0,22.261960426405743
n1292,Eskisehir  Turkey,39.7782897949,30.5154705048,Turkey,6780,45.0,2.190889017714925
n2483,Comazzo  Italy,45.4380989075,9.4636697769,Italy,1529,1201.0,9.074570437756615
n436,Al Munastīr  Tunisia,35.770778656,10.8228302002,Tunisia,286,1824.0,3.9181200937266683
n2131,Coto Brus Puntarenas Costa Rica,8.8936347961,-82.9093170166,Costa Rica,1879,1.0,24.85177323571764
n1946,Hengyang Hunan Peoples R China,26.889244,112.578217,China,8845,504.0,70.50626289466506
n1981,Sarnia ON Canada,42.9787597656,-82.4033279419,Canada,199,86.0,4.982129196807243
n2334,Shaanxi  Peoples R China,34.269999,108.99338,China,3379,21387.0,18.437074630788032
n1200,Deventer  Netherlands,52.2682991028,6.1583399773,Netherlands,4198,697.0,46.024566352582085
n1527,Hyden KY USA,37.1623916626,-83.3736801147,United States,4116,1.0,71.48468501213841
n1820,Kangnung Gangwondo South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n212,Driggs ID USA,43.7237815857,-111.111061096,United States,4027,10.0,20.318246063348933
n2084,Bathurst NB Canada,47.6129989624,-65.6520004272,Canada,6775,8.0,32.87484786624779
n2185,Governador Valadares MG Brazil,-18.8556995392,-41.9832000732,Brazil,6735,28.0,2.7298698554637406
n1741,Norman Wells NT Canada,65.2828979492,-126.864997864,Canada,155,1.0,1.9312616044651634
n2107,Apia AS USA,-13.8208198547,-171.808883667,United States,1969,28.0,13.3958510225936
n1444,Gumushane  Turkey,40.4588508606,39.4822387695,Turkey,1726,1.0,40.39670682353762
n1467,Gyeongsang  South Korea,35.1727981567,128.290878296,South Korea,6007,1793.0,13.75251058940801
n2448,Duncan OK United States,34.5018615723,-97.9575424194,United States,4256,37.0,26.522542836746933
n1678,Hampden Sydney VA United States,37.2426109314,-78.4598617554,United States,5753,293.0,41.12010973495756
n2359,Hermanus  South Africa,-34.4212303162,19.2401008606,South Africa,797,35.0,48.223987614828715
n2280,Da Nang City  Vietnam,16.0680160522,108.061172485,Vietnam,3196,1.0,9.325456986280226
n2377,Rockbridge Baths VA United States,37.8992881775,-79.407661438,United States,7062,801.0,37.5184389371169
n1871,Zapopan JAL Mexico,20.7216396332,-103.393356323,Mexico,1804,2031.0,14.79446459399354
n2465,Malabo  Equat Guinea,3.756009,8.722762,Equat Guinea,891,1.0,0.9696412945363877
n2127,Tumaco  Colombia,1.8033399582,-78.7798080444,Colombia,2716,1.0,2.2461245113302892
n517,Huangshi  Peoples R China,30.199059,115.033695,China,3376,236.0,63.62208019410594
n719,Segovia Castilla and Leon Spain,40.9516983032,-4.1263999939,Spain,1229,146.0,43.13458974605712
n1669,Lichtenau BW Germany,48.7258987427,8.0104703903,Germany,4166,56.0,4.876730588784057
n2295,Newton IL USA,38.9903907776,-88.1611709595,United States,4042,1.0,69.39612270655627
n916,Sandersville GA United States,32.9831008911,-82.8108978271,United States,3754,11.0,52.63366935583912
n1374,Rupnagar Punjab India,31.0334205627,76.5689468384,India,3089,1.0,28.0733413087332
n2098,Jodhpur Rajasthan India,26.405380249,73.0782699585,India,3097,1.0,10.814129038118356
n609,Torrington CT United States,41.8013687134,-73.0861968994,United States,3825,15.0,22.80587579371715
n1557,Gimhae South Gyeongsang South Korea,35.2270965576,128.88192749,South Korea,2372,12662.0,4.571788047608112
n1610,Mexico City MO USA,38.3679656982,-92.4778823853,United States,3719,50.0,34.08298740042897
n1957,Bobo-Dioulasso  Burkina Faso,11.178103447,-4.2917728424,Burkina Faso,247,178.0,2.9348234953808165
n2204,Capivari de Baixo SC Brazil,-28.4451293945,-48.958278656,Brazil,2541,50.0,34.30633559219106
n1457,Izhevsk Udmurtia Russia,56.8521995544,53.2117996216,Russia,6141,760.0,9.43327276069639
n1265,Jaén Andalusia Spain,37.7770004272,-3.7895100117,Spain,1223,1657.0,40.64899659140758
n1580,Castellón de la Plana Valencian Community Spain,39.9768981934,-0.0448600017,Spain,1246,1589.0,40.906596963962855
n2363,Jilin Antu County Peoples R China,42.43664,128.127025,China,8826,1.0,38.12959700527675
n2447,Jingmen Hubei Peoples R China,31.023409,112.195836,China,6361,173.0,50.96591424513856
n1670,Kahramanmaras  Turkey,37.5858306885,36.9280700684,Turkey,5798,28.0,3.520385052433743
n1663,  South Africa,-29.0461845398,25.0628795624,South Africa,815,1.0,24.633147648801828
n1832,Kamuli  Uganda,1.0356500149,33.1422309875,Uganda,1187,1.0,83.90208260646136
n2393,Zonguldak  Turkey,41.4504013062,31.7565002441,Turkey,7821,237.0,17.616560577621325
n1760,Kemerovo Kemerovo Russia,55.3891105652,86.1073226929,Russia,2957,456.0,8.22285572527333
n1188,Bardstown KY United States,37.8090705872,-85.4587173462,United States,4014,30.0,29.406846130937492
n2250,Kermanshah  Iran,34.3093986511,47.0545387268,Iran,2114,826.0,6.42468925769142
n1938,Khorramshahr Khuzestan Iran,30.4408493042,48.1730918884,Iran,2097,72.0,5.835268803509482
n2245,Gyung Gi  South Korea,38.2223014832,127.011497498,South Korea,3930,1.0,60.37293150530098
n2458,Minden  Germany,52.2864990234,8.9453401566,Germany,352,1000.0,33.45155620896412
n2463,Altenberg Salzburg Austria,47.0751495361,13.8541097641,Austria,4322,1.0,37.62307625775773
n1769,Jeongeup Jeollabuk Do South Korea,35.5620918274,126.852218628,South Korea,6003,186.0,27.071596318039944
n2410,Jeongeup  South Korea,35.5620918274,126.852218628,South Korea,6003,186.0,27.071596318039944
n1249,Changwon Shi Gyeongsangnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2247,Cheongwon Gun Choongbuk South Korea,36.6333312988,127.400001526,South Korea,6008,2807.0,7.953835533192152
n2384,Sejong City  South Korea,36.4870033264,127.282234192,South Korea,6008,439.0,19.908291848233475
n986,  South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1435, South Gyeongsang South Korea,35.1727981567,128.290878296,South Korea,6007,1793.0,13.75251058940801
n2525,Wodonga Vic Australia,-36.1283988953,146.888000488,Australia,3333,350.0,5.730338578860133
n1589,São José dos Pinhais PR Brazil,-25.5317001343,-49.082698822,Brazil,2545,23.0,5.807016768264253
n1827,Paju  South Korea,37.7565765381,126.78692627,South Korea,3930,1234.0,27.084011344642512
n1299,Fuxing  Peoples R China,42.037632,121.66611,China,6412,1.0,71.82659634465784
n514,Limbe  Cameroon,4.0371999741,9.2145204544,Cameroon,897,176.0,34.868165829480496
n534,Lincoln NE England,53.2323989868,-0.5059800148,United Kingdom,515,514.0,24.480680502410976
n1714,Ludwigsburg BW Germany,48.8931999207,9.194270134,Germany,350,15680.0,14.103953481090855
n2069,Phutthamonthon Nakhon Pathom Thailand,14.4845819473,100.851913452,Thailand,3885,1.0,55.953070684661846
n1846,Tirunelveli Tamil Nadu India,8.7373504639,77.6703262329,India,3153,227.0,54.19692982820317
n2368,E Hamilton ON Canada,43.2354011536,-79.8880004883,Canada,70,17372.0,4.881332934117698
n2398,Burdur  Turkey,37.7171897888,30.2823905945,Turkey,5801,1.0,10.641303382906212
n2441,Oss North Brabant Netherlands,51.7692985535,5.5096402168,Netherlands,585,527.0,22.800018883782183
n2400,Janesville WI United States,42.6878890991,-89.0182113647,United States,4028,25.0,34.266381487988326
n2351,Ranchos De Taos NM USA,36.3625602722,-105.604797363,United States,7584,44.0,49.882221581328764
n2086,Pos Katsiveli Yalta Ukraine,48.9265632629,31.4757823944,Ukraine,2939,1.0,101.38923576415024
n1781,Silverton CO USA,37.8051300049,-107.670967102,United States,3713,1.0,45.38582397429153
n1325,Mungyeong  South Korea,36.5946006775,128.199005127,South Korea,6008,1.0,39.69741967419093
n1077,Darwin City NT Australia,-12.4610595703,130.841659546,Australia,3999,1423.0,4.200626911521125
n1838,Baoding Hebei China,38.855140686,115.480293274,China,6347,1787.0,58.00162456432491
