id, name, Metro_name, latitude, longitude, mergeList, totalDegree
5618,"Maintirano Airport","MAINTIRANO",-18.05,44.033,5618|,0.0
7537,"Mainz Finthen","MAINZ",0.0,0.0,7537|,0.0
6809,"Maitland Airport","MAITLAND",-32.7033,151.488,6809|,0.0
7688,"Maiwa","MAIWA",33.058044,102.908775,7688|,0.0
5824,"Majkin Airport","MAJKIN",7.833,168.167,5824|,0.0
829,"Majuba Power Station","MAJUBA POWER STATION",-27.079253,29.778528,829|,0.0
5828,"Woja Airport","MAJURO ATOLL",7.083,171.133,5828|,0.0
3889,"Pongtiku","MAKALE",-3.044736,119.821536,3889|,0.0
7598,"Makin Airport","MAKIN",3.383333,173.0,7598|,0.0
969,"Makokou","MAKOKOU",0.579211,12.890908,969|,0.0
272,"Makurdi","MAKURDI",7.703883,8.613939,272|,0.0
3306,"Malacca","MALACCA",2.263361,102.251553,3306|,0.0
7745,"Malaga Cruise Terminal","MALAGA",36.702989,-4.41395,7745|,0.0
1174,"Malakal","MALAKAL",9.558969,31.652242,1174|,0.0
831,"Malelane","MALALANE",-25.473603,31.565828,831|,0.0
5605,"Malamala Airport","MALAMALA",-24.818111,31.544584,5605|,0.0
2453,"Malargue","MALARGUE",-35.493597,-69.574267,2453|,0.0
8841,"Hilton Iru fushi","MALDIVES HILTON IRU FUSHI",5.7435,73.3249,8841|,0.0
6070,"El Jaguel / Punta del Este Airport","MALDONADO",-34.917,-54.917,6070|,0.0
8846,"Losinj Airport","MALI LOSINJ",44.3357,14.2335,8846|,0.0
8380,"Mallacoota Airport","MALLACOOTA",-37.598301,149.720001,8380|,0.0
5822,"Maloelap Island Airport","MALOELAP ISLAND",8.70444,171.23,5822|,0.0
5868,"Malolo Lailai Island Airport","MALOLO LAILAI ISLAND",-17.7779,177.197,5868|,0.0
2411,"Mamburao","MAMBURAO",13.208092,120.60535,2411|,0.0
7897,"Mamitupo","MAMITUPO",9.186667,-77.984167,7897|,0.0
5626,"Mampikony Airport","MAMPIKONY",-16.049,47.622,5626|,0.0
257,"Man","MAN",7.272069,-7.587364,257|,0.0
5870,"Mana Island Airport","MANA ISLAND",-17.6731,177.098,5870|,0.0
940,"Manakara","MANAKARA",-22.119722,48.021667,940|,0.0
4174,"Manang","MANANG",28.633,84.0,4174|,0.0
941,"Mananjary","MANANJARY",-21.201772,48.358317,941|,0.0
2021,"Manapouri","MANAPOURI",-45.533056,167.65,2021|,0.0
2589,"Ponta Pelada","MANAUS",-3.146042,-59.9863,2589|7529|,0.0
5628,"Mandritsara Airport","MANDRITSARA",-15.817,48.833,5628|,0.0
2209,"Mangla","MANGLA",33.050086,73.638381,2209|,0.0
2594,"Manicore","MANICORE",-5.811381,-61.278319,2594|,0.0
5863,"Manihiki Island Airport","MANIHIKI ISLAND",-10.3767,-161.002,5863|,0.0
8360,"Manitouwadge","MANITOUWADGE",49.083889,-85.860556,8360|,0.0
8362,"Manitoulin East","MANITOWANING",45.8425,-81.8575,8362|,0.0
92,"Maniwaki","MANIWAKI",46.272778,-75.990556,92|,0.0
5629,"Manja Airport","MANJA",-21.417,44.317,5629|,0.0
9537,"Mansons Landing Water Aerodrome","MANSONS LANDING",50.066667,-124.983333,9537|,0.0
7841,"Mantsonyane Airport","MANTSONYANE",-29.5461,28.271,7841|,0.0
1913,"Sierra Maestra","MANZANILLO",20.288172,-77.0893,1913|,0.0
9061,"Mar-Kuel","MAR-KUEL",57.2712,132.314,9061|,0.0
7949,"Ol Kiombo","MARA INTREPIDS",-1.409569,35.110788,7949|7950|,0.0
6828,"Mara Lodges","MARA LODGES",-1.183581,35.099931,6828|,0.0
2823,"El Libertador Ab","MARACAIBO",10.183375,-67.557319,2823|,0.0
6071,"Escuela Mariscal Sucre Airport","MARACAY",10.249978,-67.649419,6071|,0.0
279,"Maradi","MARADI",13.502531,7.126753,279|,0.0
6746,"Sahand Airport","MARAGHEH",37.348017,46.127903,6746|,0.0
2684,"Maragrosa","MARAGROSA",-2.851097,-79.803619,2684|,0.0
7589,"Marakei Airport","MARAKEI",2.050278,173.266667,7589|,0.0
2493,"Base Marambio","MARAMBIO BASE",-64.238335,-56.630833,2493|,0.0
8356,"Marathon","MARATHON",48.755278,-86.344444,8356|,0.0
828,"Marble Hall","MARBLE HALL",-24.989114,29.283122,828|,0.0
2465,"Marcos Juarez","MARCOS JUAREZ",-32.683639,-62.157792,2465|,0.0
2744,"Mariquita","MARIQUITA",5.212556,-74.883647,2744|,0.0
2703,"Dr Luis Maria Argana Intl","MARISCAL ESTIGARRIBIA",-22.044986,-60.621694,2703|,0.0
6101,"Mariupol International Airport","MARIUPOL INTERNATIONAL",47.0761,37.4496,6101|,0.0
9238,"Markham","MARKHAM",43.935278,-79.263333,9238|,0.0
9371,"Markovo Airport","MARKOVO",64.665278,170.414167,9371|,0.0
8402,"Marmul","MARMUL",18.133333,55.266666,8402|,0.0
982,"Marrupa","MARRUPA",-13.225053,37.552067,982|,0.0
1158,"Marsa Brega","MARSA BREGA",30.378139,19.576444,1158|,0.0
7754,"Marseille Cruise Terminal","MARSEILLE",43.343969,5.333025,7754|,0.0
9234,"Marshall Aiport","MARSHALL",44.4469,95.7883,9234|,0.0
6859,"Mary Airport","MARY",37.6194,61.8967,6859|,0.0
5513,"Mary's Harbour Airport","MARY'S HARBOUR",52.3028,-55.8472,5513|,0.0
6306,"Maryborough Airport","MARYBOROUGH",-25.5133,152.715,6306|,0.0
9057,"Olkiombo Airstrip","MASAI MARA",-1.409569,35.110788,9057|9142|,0.0
7937,"Ol Kiombo Airstrip","MASAI MARA NATIONAL PARK",-1.409595,35.110803,7937|,0.0
3887,"Andi Jemma","MASAMBA",-2.558044,120.324383,3887|,0.0
2431,"Mactan Cebu Intl","MASBATE",10.307542,123.979439,2431|,0.0
1019,"Mejametalana","MASERU",-29.304053,27.503458,1019|,0.0
2193,"Masirah","MASIRAH",20.675434,58.890467,2193|,0.0
2101,"Shahid Asyaee","MASJED SOLEIMAN",32.002372,49.270364,2101|,0.0
2022,"Masterton","MASTERTON",-40.973333,175.633611,2022|,0.0
1009,"Masvingo Intl","MASVINGO",-20.055333,30.859111,1009|,0.0
5647,"Tshimpi Airport","MATADI",-5.79961,13.4404,5647|,0.0
96,"Matagami","MATAGAMI",49.761667,-77.802778,96|,0.0
7442,"Ouro Sogui Airport","MATAM",15.593611,-13.322778,7442|,0.0
7783,"Matamanoa Helipad","MATAMANOA",-17.638056,177.066944,7783|,0.0
3923,"Selaparang","MATARAM",-8.560708,116.094656,3923|,0.0
8424,"Matheson Island Airport","MATHESON ISLAND",51.732222,-96.934444,8424|8425|8426|,0.0
5991,"Matsu Nangan Airport","MATSU ISLANDS",26.1598,119.958,5991|5993|,0.0
7531,"Maturaca","MATURACA",0.628269,-66.115128,7531|,0.0
7396,"Maues Airport","MAUES",-3.383611,-57.718611,7396|,0.0
6200,"Mawlamyine Airport","MAWLAMYINE",16.444747,97.660669,6200|,0.0
88,"Mayo","MAYO",63.616389,-135.868333,88|,0.0
7423,"Mayumba Airport","MAYUMBA",-3.416667,10.65,7423|,0.0
3058,"Muzaffarpur","MAZUFFARPUR",26.119089,85.313664,3058|,0.0
5408,"Babanakira Airport","MBAMBANAKIRA",-9.7475,159.839,5408|,0.0
9124,"McMurdo Station Pegasus Field","MCMURDO STATION",-77.963333,166.524444,9124|,0.0
84,"Meadow Lake","MEADOW LAKE",54.125278,-108.522778,84|,0.0
218,"Mecheria","MECHERIA",33.535853,-0.242353,218|,0.0
9314,"Meck Island Airstrip","MECK ISLAND",9.0,167.726944,9314|,0.0
3279,"Polonia","MEDAN",3.558056,98.671722,3279|,0.0
9235,"Meedhuffushi Seaplane dock","MEEDHUFFUSHI ISLAND",3.003899,73.000696,9235|,0.0
6293,"Meekatharra Airport","MEEKATHARRA",-26.6117,118.548,6293|,0.0
6181,"Meghauli Airport","MEGHAULI",27.583,84.233,6181|,0.0
1599,"Megiddo","MEGIDO AIRSTRIP",32.597139,35.228803,1599|,0.0
5823,"Mejit Atoll Airport","MEJIT ATOLL",10.2833,170.883,5823|,0.0
7418,"Mekane Salam Airport","MEKANE SELAM",10.633333,38.783333,7418|,0.0
1069,"Bassatine","MEKNES",33.879067,-5.515125,1069|,0.0
3338,"Melbourne Moorabbin","MELBOURNE",-37.975833,145.102222,3338|8389|,0.0
9002,"Menindee","MENINDEE",-32.22,142.2418,9002|,0.0
7308,"Aeropuerto Internacional Valle del Conlara","MERLO",-32.349803,-65.179932,7308|,0.0
1133,"Mersa Matruh","MERSA-MATRUH",31.325356,27.221689,1133|,0.0
7426,"Mulika Lodge Airport","MERU NATIONAL PARK",0.230278,38.170556,7426|,0.0
8067,"Tamar Mepe Airport","MESTIA",43.06848,42.75424,8067|,0.0
1600,"I Bar Yehuda","METZADA",31.328169,35.388608,1600|,0.0
7710,"Mezen","MEZEN",65.878333,44.215,7710|,0.0
8324,"SCC4","MFO",30.524819,34.584025,8324|8325|8326|8327|,0.0
7734,"Mgarr Seaplane Base","MGARR",36.0245,14.298359,7734|,0.0
919,"Miandrivazo","MIANDRIVAZO",-19.562778,45.450832,919|,0.0
2211,"Mianwali","MIANWALI",32.563089,71.570681,2211|,0.0
825,"Middelburg","MIDDELBURG",-25.684775,29.440158,825|,0.0
5808,"Middle Caicos Airport","MIDDLE CAICOS",21.833,-71.817,5808|,0.0
9237,"Huronia","MIDLAND",44.684722,-79.929167,9237|,0.0
2253,"Midway Atoll","MIDWAY",28.201725,-177.380636,2253|,0.0
8691,"Akeno Aero","Mie",34.533333,136.672222,8691|,0.0
4031,"Milford Sound Airport","Milford Sound",-44.67333,167.92333,4031|,0.0
5833,"Mili Island Airport","Mili Island",6.08333,171.733,5833|,0.0
9366,"Kettle Falls Lodge","Minaki",50.349812,-94.583456,9366|,0.0
8696,"Beverley Airport","Mine Site",-30.19034,139.555494,8696|,0.0
7853,"Minhad HB","Minhad AB",25.02694,55.36611,7853|,0.0
274,"Minna New","Minna",9.652172,6.462256,274|,0.0
2953,"Minsk 1","Minsk",53.864472,27.539683,2953|6819|,0.0
1440,"Miquelon","Miquelon",47.095472,-56.380278,1440|,0.0
8434,"Mira Flores","Mira Flores",1.444549,-71.949921,8434|,0.0
2348,"Matsushima","Miyagi",38.404919,141.219572,2348|,0.0
2309,"Nyutabaru","Miyazaki",32.083611,131.451389,2309|,0.0
5683,"Mizan Teferi Airport","Mizan Teferi",6.967,35.533,5683|,0.0
1736,"Ohrid","MK003",41.179956,20.742325,1736|,0.0
833,"Mkuzi","Mkuze",-27.626086,32.044275,833|,0.0
1912,"Orestes Acosta","Moa",20.654114,-74.922114,1912|,0.0
5871,"Moala Airport","Moala",-18.5667,179.951,5871|,0.0
981,"Mocimboa Da Praia","Mocimboa Da Praia",-11.361789,40.354875,981|,0.0
2592,"Dix Sept Rosado","Mocord",-5.201919,-37.364347,2592|,0.0
7334,"Moengo Airstrip","Moengo",5.616667,-54.4,7334|,0.0
6116,"Mogilev Airport","Mogilev",53.9549,30.0951,6116|,0.0
3057,"Dibrugarh","Mohanbari",27.483853,95.016922,3057|,0.0
913,"Bandaressalam","Moheli",-12.298108,43.7664,913|,0.0
6004,"Mokpo Airport","Mokpo",34.758906,126.379872,6004|,0.0
8084,"Mokuti Lodge Airport","Mokuti Lodge",-18.8128,17.0594,8084|,0.0
3226,"Momeik","Momeik",23.092525,96.645272,3226|,0.0
1823,"Monclova Intl","Monclova",26.955733,-101.470136,1823|,0.0
3227,"Mong Hsat","Mong Hsat",20.516758,99.256825,3227|,0.0
909,"Mongu","Mongu",-15.254542,23.162306,909|,0.0
7060,"Riviere Rouge - Mont-Tremblant International Inc. Airport","Mont-Tremblant",46.409444,-74.78,7060|,0.0
2682,"Montalvo","Montalvo",-2.067014,-76.975742,2682|,0.0
2473,"Monte Caseros","Monte Caseros",-30.271922,-57.640231,2473|,0.0
7300,"Monte Plata Batley Juan Sanchez Field","Monte Plata",18.81,-69.79,7300|,0.0
8581,"North Sea","Montrose Alpha",57.4506,1.3883,8581|,0.0
7299,"John A. Osborne Airport","Montserrat",16.791389,-62.193333,7299|,0.0
7906,"Monywa Airport","Monywa",22.233,95.117,7906|,0.0
8831,"Moomba","Moomba",-28.1,140.2,8831|,0.0
89,"Moose Jaw Air Vice Marshal C M Mcewen","Moose Jaw",50.330278,-105.559167,89|,0.0
1047,"Ambodedjo","Mopti",14.512803,-4.079561,1047|,0.0
2784,"Cesar Torke Podesta","Moquegua",-17.178961,-70.930803,2784|,0.0
5619,"Morafenobe Airport","Morafenobe",-17.85,44.917,5619|,0.0
7567,"Morawa Airport","Morawa",-29.211,116.009,7567|,0.0
8754,"Moremi Crossing","Moremi",-19.31,23.08,8754|,0.0
9300,"Mormugao-Goa Port","Mormugao",15.4,73.8,9300|,0.0
942,"Morombe","Morombe",-21.753867,43.375533,942|,0.0
2448,"Moron","Moron",-34.676317,-58.642756,2448|,0.0
3252,"Pitu","Morotai Island",2.045992,128.324708,3252|,0.0
6461,"Morro de Sao Paulo","Morro de Sao Paulo",-13.2314,-38.5432,6461|6462|8927|,0.0
7672,"Dix Sept Rosado Airport","Mossoro",-5.20192,-37.3643,7672|,0.0
7548,"Mosul International Airport","Mosul",36.305833,43.1475,7548|,0.0
8983,"Motueka","Motueka",-41.123299,172.988998,8983|,0.0
5635,"Mouilla Ville Airport","Mouila",-1.84514,11.0567,5635|,0.0
998,"Moundou","Moundou",8.624406,16.071419,998|,0.0
2020,"Mount Cook","Mount Cook",-43.764999,170.133333,2020|,0.0
8822,"Mount Garnet","Mount Garnet",-17.70601,145.14889,8822|,0.0
6274,"Mount Hotham Airport","Mount Hotham",-37.0475,147.334,6274|,0.0
6419,"Mount Keith","Mount Keith",-27.286389,120.554722,6419|,0.0
6299,"Mount Magnet Airport","Mount Magnet",-28.1161,117.842,6299|,0.0
5886,"Mountain Airport","Mountain",28.0,85.333,5886|,0.0
8334,"Moyale Airport","Moyale",3.465,39.105,8334|,0.0
6096,"Moyo Airport","Moyo",3.633,31.75,6096|,0.0
8947,"Mozyr","Mozyr",51.981944,29.165,8947|,0.0
8480,"Msembe Airstrip","Msembe",-7.686111,35.926944,8480|,0.0
4005,"Xewkija Heliport","MT002",36.027222,14.272778,4005|6418|9151|,0.0
1022,"Muanda","Muanda",-5.930858,12.351789,1022|,0.0
6062,"Mucuri Airport","Mucuri",-18.0489,-39.8642,6062|,0.0
6808,"Mudgee Airport","Mudgee",-32.5625,149.611,6808|,0.0
980,"Mueda","Mueda",-11.672922,39.563142,980|,0.0
6820,"Mukachevo","Mukacheve",48.4,22.683,6820|6821|,0.0
6305,"Murray Island Airport","Murray Island",-9.91667,144.055,6305|,0.0
8760,"Musiara Airstrip","Musiara",-1.29861,35.063611,8760|,0.0
832,"Messina","Musina",-25.704458,26.908978,832|,0.0
110,"Muskoka","Muskoka",44.974722,-79.303333,110|,0.0
5706,"Musoma Airport","Musoma",-1.483,33.8,5706|,0.0
2906,"Mustique","Mustique",12.887947,-61.180161,2906|,0.0
1008,"Mutare","Mutare",-18.997499,32.627224,1008|,0.0
1007,"Mutoko","Mutoko",-17.431917,32.184502,1007|,0.0
2210,"Muzaffarabad","Muzaffarabad",34.339022,73.508639,2210|,0.0
8165,"Mykines Heliport","Mykines",62.1021,-7.6459,8165|,0.0
8745,"Mys Shmidta Airport","Mys Shmidta",68.868301,179.373001,8745|,0.0
1017,"Mzuzu","Mzuzu",-11.44475,34.011776,1017|,0.0
7882,"Filitheyo","N.Nilandhoo Atoll",3.207801,73.037308,7882|,0.0
983,"Nacala","Nacala",-14.488233,40.71225,983|,0.0
9003,"Naduri","Naduri",-8.93,147.73,9003|,0.0
3145,"Nagarjuna Sagar","Nagarjunsagar",16.542653,79.318714,3145|,0.0
8660,"Nagaur Airport","Nagaur",27.2083,73.711403,8660|,0.0
3108,"Pantnagar","Nainital",29.033408,79.473744,3108|,0.0
1146,"Naivasha","Naivasha",-0.787953,36.433528,1146|,0.0
3158,"Kamphaeng Saen","Nakhon Pathom",14.101975,99.917219,3158|,0.0
3187,"Khorat","Nakhon Ratchasima",14.934514,102.078639,3187|3935|,0.0
3166,"Takhli","Nakhon Sawan",15.277306,100.295861,3166|3169|,0.0
5525,"Nakina Airport","Nakina",50.182777,-86.696388,5525|,0.0
6123,"Nalchik Airport","Nalchik",43.5129,43.6366,6123|,0.0
6827,"Namanga","Namanga",-2.55,36.783333,6827|,0.0
8390,"Nambour Railway Station","Nambour",-26.617353,152.973785,8390|,0.0
5825,"Namorik Atoll Airport","Namorik Atoll",5.63167,168.125,5825|,0.0
3228,"Nampong","Nampong",25.354375,97.29515,3228|,0.0
3229,"Namsang","Namsang",20.890492,97.735922,3229|,0.0
7762,"Nanaimo Train Station","Nanaimo Station British Columbia",49.163978,-123.942502,7762|,0.0
5845,"Islita Airport","Nandayure",9.85611,-85.3708,5845|,0.0
6761,"Nanded Airport","Nanded",19.1833,77.3167,6761|,0.0
3281,"Nanga Pinoh I","Nangapinoh",-0.348869,111.747606,3281|,0.0
137,"Nanisivik","Nanisivik",72.982222,-84.613611,137|,0.0
6308,"Narrabri Airport","Narrabri",-30.3192,149.827,6308|,0.0
3016,"Nasik Road","Nasik Road",19.963739,73.807644,3016|,0.0
7251,"Natuashish Airport","Natuashish",55.913889,-61.184444,7251|,0.0
9361,"Railway Station","Naushki",50.3827,106.1056,9361|,0.0
2215,"Nawabshah","Nawabshah",26.219442,68.390053,2215|,0.0
3059,"Nawapara","Nawapara",20.870036,82.519553,3059|,0.0
6949,"Naypyidaw","Naypyidaw",19.6235,96.201028,6949|,0.0
6068,"Maria Reiche Neuman Airport","Nazca",-14.854192,-74.961811,6068|,0.0
6459,"Magas","Nazran",43.323815,45.017761,6459|,0.0
8942,"Ndutu","Ndutu",-3.02434,34.984506,8942|,0.0
6033,"Necochea Airport","Necochea",-38.483056,-58.817222,6033|,0.0
6145,"Nefteyugansk Airport","Nefteyugansk",61.1083,72.65,6145|,0.0
955,"Negage","Negage",-7.754506,15.287728,955|,0.0
7302,"Negril Aerodrome","Negril",18.34,-78.335556,7302|,0.0
9017,"Neko Harbor","Neko Harbor",-64.5,-62.33,9017|,0.0
6985,"Nelspruit Airport","Nelspruit",-25.5,30.9138,6985|,0.0
1092,"Nema","Nema",16.622,-7.316567,1092|,0.0
6091,"Chulman","Neryungri",56.9139,124.914,6091|,0.0
1601,"Nevatim Ab","Nevatim",31.208347,35.0123,1601|,0.0
8755,"New Delhi Train Station","New Delhi",28.64197,77.2206,8755|,0.0
7665,"Nezhitino","Nezhitino",57.479444,43.2975,7665|,0.0
5872,"Ngau Airport","Ngau",-18.1156,179.34,5872|,0.0
3200,"Nhatrang","Nhatrang",12.227467,109.192322,3200|,0.0
7779,"Niagara Falls Station","Niagara Falls",43.108802,-79.06361,7779|,0.0
9051,"Niagra Falls Railway Station","Niagra Falls",43.1088,-79.0634,9051|,0.0
297,"Niamtougou International","Niatougou",9.767333,1.09125,297|,0.0
6967,"Niau","Niau",-16.119037,-146.368406,6967|,0.0
4246,"Nicholson Peninsula","Nicholson Peninsula",69.917,-128.95,4246|,0.0
7335,"Majoor Henry Fernandes Airport","Nieuw Nickerie",5.955556,-57.039444,7335|,0.0
2342,"Sado","Niigata",38.060181,138.413928,2342|,0.0
6990,"Mykolaiv International Airport","Nikolayev",47.0579,31.9198,6990|,0.0
7596,"Nikunau Airport","Nikunau",-1.35,176.45,7596|,0.0
5649,"Nioki Airport","Nioki",-2.7175,17.6847,5649|,0.0
1740,"Nis","Nis",43.337289,21.853722,1740|,0.0
5973,"Nissan Island Airport","Nissan Island",-4.49972,154.226,5973|,0.0
5882,"Kuini Lavenia Airport","Niuatoputapu",-15.9767,-173.755,5882|,0.0
7481,"Nizhneangarsk Airport","Nizhneangarsk",55.801667,109.586667,7481|,0.0
9315,"Sormovo","Nizhny Novgorod",56.1906,43.4742,9315|,0.0
590,"Leeuwarden","NL121",53.228611,5.760556,590|7837|,0.0
584,"Drachten","NL123",53.119167,6.129722,584|,0.0
7834,"Hoogeveen Airport","NL133",52.7308,6.51611,7834|,0.0
593,"Twenthe","NL213",52.27,6.874167,593|,0.0
583,"Deelen","NL221",52.060556,5.873056,583|7835|8451|8452|,0.0
8458,"GRAS","NL225",51.981127,6.516252,8458|,0.0
8438,"Terlet","NL226",52.057222,5.924444,8438|,0.0
589,"Lelystad","NL230",52.460278,5.527222,589|7689|,0.0
592,"Soesterberg","NL310",52.1273,5.27619,592|8899|,0.0
588,"De Kooy","NL321",52.923353,4.780625,588|7708|7730|,0.0
7697,"Amsterdam Centraal","NL326",52.378333,4.9,7697|8016|8885|,0.0
7491,"Hilversum Railway Station","NL327",52.226389,5.181667,7491|7728|,0.0
8429,"Ypenburg","NL332",52.040376,4.365771,8429|8895|,0.0
9309,"Delft Central","NL333",52.006667,4.356667,9309|,0.0
594,"Valkenburg","NL337",52.166139,4.417944,594|,0.0
8486,"Centraal","NL339",51.924444,4.469444,8486|,0.0
7836,"Midden-Zeeland Airport","NL342",51.5122,3.73111,7836|,0.0
595,"Woensdrecht","NL411",51.449092,4.342031,595|,0.0
587,"Gilze Rijen","NL412",51.567389,4.931833,587|,0.0
6973,"Volkel","NL413",51.656389,5.708611,6973|7833|,0.0
581,"Budel","NL414",51.25528,5.601389,581|,0.0
7867,"De Peel Air Base","NL421",51.5173,5.85572,7867|8897|,0.0
648,"Kjeller","NO012",59.969336,11.036089,648|4351|6854|,0.0
7871,"Stafsberg Airport","NO021",60.8181,11.068,7871|7873|,0.0
7872,"Ringebu Airport","NO022",61.5472,10.0611,7872|,0.0
639,"Dagali","NO032",60.416667,8.512778,639|,0.0
654,"Notodden","NO034",59.565683,9.212222,654|,0.0
650,"Lista","NO042",58.099486,6.62605,650|,0.0
1827,"Nogales Intl","Nogales",31.226083,-110.975831,1827|,0.0
9370,"Nogliki","Nogliki",51.816667,143.116667,9370|,0.0
7600,"Nonouti Airport","Nonouti",-0.616667,174.366667,7600|,0.0
9394,"Nordfjordur Airport","Nordfjordur",65.131897,-13.7464,9394|,0.0
1945,"Normans Cay","Norman's Cay",24.594258,-76.820214,1945|,0.0
124,"North Battleford","North Battleford",52.769167,-108.24361,124|,0.0
1753,"North Caicos","North Caicos",21.917475,-71.939561,1753|,0.0
5517,"Norway House Airport","Norway House",53.9583,-97.8442,5517|,0.0
7675,"Aeroclube de Nova Iguacu","Nova Iguacu",-22.7453,-43.4603,7675|,0.0
7377,"Novo Aripuana Airport","Novo Aripuana",-5.121389,-60.380556,7377|,0.0
7852,"Krymsk","Novorossiysk",44.4016,37.7779,7852|,0.0
6899,"Nowra Airport","Nowra",-34.9489,150.537,6899|,0.0
1914,"Rafael Cabrera","Nueva Gerona",21.834689,-82.783819,1914|,0.0
1790,"Nuevo Casas Grandes","Nuevo Casas Grandes",30.397439,-107.874969,1790|,0.0
5985,"Nuku Airport","Nuku",-3.667,142.483,5985|,0.0
6947,"Tuzla","Null",44.458656,18.724783,6947|,0.0
6233,"Nunukan Airport","Nunukan-Nunukan Island",4.13653,117.667,6233|,0.0
8752,"Pangandaran-Java Island-Nusawiru Airport","Nusawiru",-7.72039,108.489998,8752|,0.0
9202,"Nxabega Airstrip","Nxabega",-19.5147,22.77665,9202|,0.0
9331,"Nxamaseri","Nxamaseri",-18.597283,21.999267,9331|,0.0
7452,"Ny-Alesund Airport","Ny-Alesund",78.9275,11.874167,7452|,0.0
9218,"NYERI","NYERI",-0.34,36.91,9218|,0.0
835,"Nylstroom","Nylstroom",-24.686056,28.434944,835|,0.0
7409,"Nzagi Airport","Nzagi",-7.716944,21.358056,7409|,0.0
6247,"Oakey Airport","Oakey",-27.411389,151.735278,6247|,0.0
2027,"Oamaru","Oamaru",-44.97,171.081667,2027|,0.0
2483,"Obera","Obera",-27.518156,-55.124156,2483|,0.0
2627,"Tirios","Obidos Tirios",2.223472,-55.946056,2627|,0.0
5981,"Obo Airport","Obo",-7.583,141.317,5981|,0.0
9391,"Obock","Obock",11.968333,43.278611,9391|,0.0
2735,"Aguas Claras","Ocana",8.315061,-73.358331,2735|,0.0
1778,"Boscobel","Ocho Rios",18.404247,-76.969017,1778|,0.0
8466,"HIBER","Offshore",19.398611,-92.016111,8466|,0.0
2026,"Ohakea","Ohakea",-40.206039,175.387808,2026|,0.0
2598,"Oiapoque","Oioiapoque",3.855486,-51.796867,2598|,0.0
2216,"Okara","Okara",30.741025,73.357736,2216|,0.0
8083,"Okaukuejo Airport","Okaukuejo",-19.1492,15.9119,8083|,0.0
7796,"Gunns Camp","Okavango",-19.52666,23.14944,7796|,0.0
7686,"Ntswi Island","Okavango Delta",-19.531109,23.09092,7686|,0.0
8400,"Oddballs Camp Private Airstrip","Okavango Oddballs Camp",-19.531281,23.091847,8400|,0.0
9274,"Okawango Lodge","Okawango",-19.25,23.09,9274|,0.0
2285,"Kohnan","Okayama",34.590836,133.933225,2285|,0.0
6099,"Okhotsk Airport","Okhotsk",59.4101,143.057,6099|,0.0
964,"Okondja","Okondja",-0.665214,13.673133,964|,0.0
2503,"Olavarria","Olavarria",-36.890039,-60.216619,2503|,0.0
97,"Old Crow","Old Crow",67.570556,-139.839167,97|,0.0
9378,"Olekminsk Airport","Olekminsk",60.399167,120.464167,9378|,0.0
7475,"Olenyok Airport","Olenyok",68.514722,112.48,7475|,0.0
9282,"Ollantaytambo Train Station","Ollantaytambo",-13.263155,-72.270291,9282|,0.0
6009,"Subic Bay International Airport","Olongapo City",14.7944,120.271,6009|,0.0
5913,"North West Santo Airport","Olpoi",-14.8817,166.558,5913|,0.0
968,"Omboue Hopital","Omboue Hospial",-1.574733,9.262694,968|,0.0
2102,"Omidiyeh","Omidyeh",30.835167,49.534916,2102|,0.0
8403,"One Hundred Mile House Airport","One Hundred Mile House",51.3833,-121.1825,8403|,0.0
6978,"Ononge Airport","Ononge",-8.583,147.2,6978|,0.0
8847,"Onslow","Onslow",-21.667,115.116,8847|,0.0
5608,"Orapa Airport","Orapa",-21.2667,25.3167,5608|,0.0
9244,"Orillia","Orillia",44.683333,-79.316667,9244|,0.0
7346,"Orinduik Airport","Orinduik",4.7,-60.016667,7346|,0.0
5947,"Ormara Airport","Ormara Raik",25.2747,64.586,5947|,0.0
6726,"Ormoc Airport","Ormoc City",11.057997,124.565322,6726|,0.0
7638,"Orpheus Island","Orpheus Island",-18.634,146.5,7638|,0.0
2763,"Juan Mendoza","Oruro",-17.962589,-67.076236,2763|,0.0
2338,"Yao","Osaka",34.596311,135.602944,2338|8013|,0.0
2377,"Osan Ab","Osan",37.090617,127.029594,2377|,0.0
7902,"Oshawa Airport","Oshawa",43.9228,-78.895,7902|,0.0
2736,"Otu","Otu",7.010369,-74.715497,2736|,0.0
837,"Oudtshoorn","Oudtshoorn",-33.606967,22.188978,837|,0.0
885,"Ouesso","Ouesso",1.615994,16.037917,885|,0.0
5657,"Outer Skerries Airport","Outer Skerries",60.417,-0.75,5657|,0.0
836,"Overberg","Overberg",-34.554861,20.250681,836|,0.0
884,"Owando","Owando",-0.53135,15.950094,884|,0.0
5519,"Oxford House Airport","Oxford House",54.9333,-95.2789,5519|,0.0
